path,id
ScholarReport/Angry/0244,0
Crime/Neutral/0451,4
Business/Angry/0056,0
War/Neutral/0408,4
History/Sad/0416,5
OfficialEvent/Neutral/0128,4
Contest/Sad/0145,5
DailyLife/Sad/0251,5
Conflict/Happy/0113,3
Action/Disgust/0019,1
Terror/Sad/0418,5
Talkshow/Surprise/0201,6
Speech/Sad/0168,5
Talkshow/Happy/0168,3
Interview/Happy/0233,3
OfficialEvent/Neutral/0369,4
Terror/Fear/0079,2
Crime/Sad/0249,5
ScholarReport/Angry/0298,0
School/Neutral/0136,4
OfficialEvent/Neutral/0346,4
DailyLife/Angry/0394,0
OfficialEvent/Happy/0164,3
Business/Happy/0149,3
Talkshow/Sad/0159,5
OfficialEvent/Angry/0177,0
DailyLife/Happy/0252,3
Medicine/Neutral/0119,4
Crisis/Neutral/0202,4
Argue/Angry/0631,0
History/Fear/0043,2
Speech/Happy/0236,3
War/Angry/0520,0
War/Angry/0173,0
Business/Neutral/0173,4
Social/Disgust/0031,1
History/Sad/0426,5
Argue/Disgust/0079,1
Argue/Happy/0228,3
OfficialEvent/Neutral/0139,4
Crime/Sad/0102,5
Business/Sad/0212,5
Argue/Fear/0035,2
Talkshow/Surprise/0112,6
History/Neutral/0361,4
ScholarReport/Neutral/0369,4
School/Sad/0331,5
Crisis/Surprise/0055,6
DailyLife/Fear/0070,2
Terror/Surprise/0159,6
Conflict/Sad/0335,5
Action/Neutral/0195,4
School/Angry/0308,0
Argue/Happy/0185,3
Terror/Angry/0309,0
Action/Surprise/0015,6
Conflict/Angry/0384,0
Talkshow/Neutral/0314,4
Contest/Fear/0043,2
Social/Sad/0039,5
Conflict/Neutral/0146,4
School/Surprise/0115,6
Crime/Angry/0109,0
Medicine/Sad/0086,5
Social/Neutral/0202,4
Interview/Sad/0107,5
Conflict/Happy/0221,3
History/Neutral/0419,4
Crime/Neutral/0272,4
School/Happy/0061,3
Speech/Surprise/0113,6
ScholarReport/Angry/0120,0
Business/Angry/0119,0
Talkshow/Happy/0185,3
History/Sad/0644,5
War/Happy/0266,3
School/Angry/0175,0
History/Sad/0472,5
School/Happy/0114,3
DailyLife/Fear/0133,2
DailyLife/Neutral/0295,4
Talkshow/Neutral/0148,4
Action/Neutral/0109,4
DailyLife/Neutral/0389,4
ElegantArt/Sad/0221,5
Speech/Neutral/0175,4
Argue/Neutral/0520,4
Conflict/Happy/0233,3
Crime/Sad/0138,5
Argue/Happy/0324,3
Crisis/Surprise/0106,6
DailyLife/Sad/0430,5
Crime/Neutral/0434,4
OfficialEvent/Disgust/0034,1
Business/Neutral/0304,4
Terror/Sad/0368,5
Contest/Neutral/0191,4
History/Sad/0902,5
Contest/Sad/0243,5
Interview/Happy/0195,3
Business/Angry/0051,0
Terror/Angry/0354,0
Action/Happy/0148,3
Medicine/Angry/0045,0
Crisis/Sad/0091,5
Social/Fear/0014,2
Business/Neutral/0431,4
Crime/Angry/0093,0
Liveshow/Neutral/0102,4
School/Happy/0064,3
Interview/Neutral/0549,4
Liveshow/Happy/0147,3
Speech/Neutral/0261,4
Terror/Angry/0366,0
Business/Neutral/0441,4
Interview/Neutral/0437,4
DailyLife/Happy/0312,3
Conflict/Sad/0387,5
Speech/Neutral/0130,4
School/Sad/0377,5
Contest/Angry/0163,0
Speech/Happy/0256,3
Liveshow/Happy/0146,3
Contest/Sad/0111,5
OfficialEvent/Happy/0261,3
School/Surprise/0189,6
Experiment/Neutral/0215,4
History/Angry/0181,0
OfficialEvent/Sad/0083,5
Contest/Surprise/0048,6
Social/Neutral/0193,4
Speech/Fear/0064,2
Conflict/Surprise/0061,6
Contest/Happy/0618,3
Talkshow/Angry/0139,0
Interview/Sad/0280,5
DailyLife/Happy/0099,3
Social/Surprise/0105,6
Crisis/Neutral/0292,4
History/Sad/0689,5
History/Happy/0293,3
School/Fear/0040,2
DailyLife/Angry/0431,0
ElegantArt/Angry/0102,0
Argue/Neutral/0287,4
DailyLife/Sad/0198,5
Talkshow/Angry/0204,0
DailyLife/Happy/0460,3
Conflict/Fear/0047,2
History/Angry/0384,0
Crisis/Sad/0078,5
Talkshow/Neutral/0470,4
Experiment/Happy/0129,3
Conflict/Surprise/0059,6
ElegantArt/Sad/0226,5
Liveshow/Happy/0204,3
War/Angry/0555,0
Argue/Angry/0697,0
Business/Neutral/0123,4
Conflict/Sad/0108,5
OfficialEvent/Angry/0348,0
Conflict/Angry/0601,0
Interview/Angry/0241,0
Talkshow/Happy/0443,3
History/Sad/0622,5
Interview/Neutral/0205,4
Crime/Happy/0077,3
Crime/Sad/0372,5
Interview/Sad/0189,5
History/Happy/0255,3
Crime/Neutral/0270,4
Interview/Neutral/0506,4
History/Happy/0282,3
School/Angry/0360,0
ScholarReport/Angry/0234,0
History/Happy/0199,3
ElegantArt/Neutral/0072,4
Talkshow/Happy/0469,3
Talkshow/Neutral/0125,4
DailyLife/Sad/0299,5
War/Neutral/0247,4
Argue/Happy/0191,3
Argue/Happy/0541,3
Business/Sad/0183,5
ElegantArt/Neutral/0073,4
Terror/Surprise/0082,6
Speech/Happy/0094,3
ScholarReport/Happy/0295,3
Speech/Happy/0315,3
Crime/Angry/0129,0
War/Happy/0252,3
Conflict/Surprise/0088,6
Conflict/Angry/0209,0
Interview/Angry/0158,0
Argue/Neutral/0297,4
Terror/Neutral/0384,4
Conflict/Happy/0220,3
Action/Fear/0026,2
War/Sad/0167,5
Argue/Happy/0517,3
Medicine/Surprise/0028,6
Contest/Fear/0068,2
Crime/Angry/0127,0
DailyLife/Angry/0483,0
School/Fear/0147,2
School/Surprise/0191,6
Contest/Sad/0253,5
Talkshow/Surprise/0159,6
Liveshow/Happy/0057,3
DailyLife/Angry/0535,0
Speech/Happy/0324,3
Medicine/Angry/0046,0
Terror/Fear/0281,2
ScholarReport/Neutral/0231,4
Crime/Neutral/0182,4
Liveshow/Surprise/0055,6
History/Surprise/0105,6
History/Angry/0106,0
ElegantArt/Sad/0281,5
Contest/Neutral/0179,4
School/Angry/0207,0
Business/Neutral/0151,4
Talkshow/Surprise/0105,6
Conflict/Neutral/0165,4
DailyLife/Sad/0287,5
Terror/Angry/0289,0
ScholarReport/Sad/0179,5
History/Surprise/0110,6
Argue/Neutral/0580,4
Contest/Surprise/0192,6
ScholarReport/Angry/0286,0
Terror/Surprise/0103,6
Argue/Neutral/0125,4
ScholarReport/Neutral/0222,4
History/Angry/0139,0
Talkshow/Disgust/0022,1
Crime/Happy/0205,3
Terror/Fear/0289,2
Contest/Angry/0155,0
Speech/Sad/0208,5
ElegantArt/Neutral/0180,4
Crime/Sad/0248,5
War/Sad/0476,5
War/Angry/0163,0
Terror/Fear/0252,2
DailyLife/Angry/0407,0
ElegantArt/Sad/0328,5
Medicine/Neutral/0137,4
School/Sad/0116,5
War/Angry/0214,0
Speech/Neutral/0179,4
War/Sad/0551,5
ScholarReport/Happy/0354,3
Liveshow/Happy/0228,3
History/Sad/0825,5
Argue/Neutral/0555,4
History/Surprise/0132,6
Crisis/Neutral/0452,4
Crime/Angry/0103,0
Medicine/Sad/0137,5
Speech/Neutral/0207,4
ScholarReport/Neutral/0170,4
Conflict/Sad/0328,5
Terror/Sad/0125,5
Argue/Surprise/0115,6
Conflict/Angry/0541,0
Business/Happy/0328,3
Liveshow/Neutral/0352,4
Crisis/Angry/0097,0
Conflict/Neutral/0209,4
Crisis/Neutral/0417,4
War/Angry/0465,0
Conflict/Disgust/0149,1
Terror/Fear/0220,2
Business/Neutral/0175,4
School/Angry/0288,0
Medicine/Happy/0055,3
Contest/Sad/0125,5
War/Neutral/0354,4
Speech/Neutral/0378,4
History/Sad/0683,5
Crime/Sad/0312,5
ElegantArt/Neutral/0216,4
ElegantArt/Angry/0115,0
OfficialEvent/Angry/0170,0
ScholarReport/Angry/0121,0
Speech/Angry/0247,0
Contest/Sad/0417,5
Conflict/Sad/0412,5
History/Angry/0351,0
Contest/Angry/0234,0
Contest/Happy/0626,3
Speech/Neutral/0473,4
War/Surprise/0133,6
School/Angry/0282,0
School/Sad/0101,5
War/Neutral/0406,4
Argue/Angry/0284,0
OfficialEvent/Angry/0334,0
Speech/Fear/0033,2
Crisis/Fear/0050,2
Argue/Angry/0568,0
Terror/Neutral/0152,4
Terror/Angry/0095,0
Crime/Fear/0101,2
OfficialEvent/Happy/0304,3
Speech/Disgust/0124,1
Conflict/Neutral/0261,4
Contest/Happy/0271,3
Crime/Neutral/0227,4
Argue/Neutral/0471,4
War/Angry/0175,0
Interview/Happy/0407,3
Contest/Sad/0100,5
ScholarReport/Surprise/0045,6
Speech/Angry/0183,0
School/Disgust/0065,1
Crime/Neutral/0401,4
Contest/Angry/0244,0
Talkshow/Happy/0460,3
Contest/Happy/0543,3
ScholarReport/Angry/0137,0
DailyLife/Happy/0407,3
DailyLife/Happy/0125,3
Conflict/Angry/0536,0
ElegantArt/Sad/0205,5
OfficialEvent/Sad/0026,5
Terror/Neutral/0109,4
Social/Surprise/0099,6
ScholarReport/Surprise/0034,6
War/Neutral/0349,4
ElegantArt/Sad/0129,5
ScholarReport/Happy/0466,3
Conflict/Neutral/0351,4
Interview/Happy/0558,3
Conflict/Surprise/0108,6
History/Happy/0069,3
Action/Sad/0057,5
ElegantArt/Neutral/0103,4
DailyLife/Neutral/0373,4
Crime/Neutral/0419,4
Conflict/Angry/0321,0
Conflict/Sad/0327,5
Liveshow/Disgust/0069,1
Contest/Disgust/0050,1
History/Sad/0748,5
Terror/Neutral/0323,4
Interview/Happy/0140,3
OfficialEvent/Happy/0247,3
DailyLife/Sad/0476,5
DailyLife/Fear/0074,2
Interview/Happy/0323,3
School/Angry/0255,0
Social/Surprise/0067,6
Action/Neutral/0076,4
Social/Neutral/0356,4
Conflict/Happy/0217,3
Argue/Happy/0540,3
Talkshow/Neutral/0236,4
ScholarReport/Angry/0203,0
History/Sad/0471,5
Conflict/Neutral/0197,4
Argue/Neutral/0180,4
Action/Neutral/0202,4
History/Neutral/0477,4
ElegantArt/Disgust/0022,1
DailyLife/Sad/0439,5
Talkshow/Neutral/0482,4
Interview/Happy/0358,3
History/Sad/0469,5
Social/Disgust/0128,1
School/Sad/0252,5
Action/Angry/0032,0
Argue/Neutral/0185,4
Crime/Sad/0144,5
ScholarReport/Disgust/0141,1
Action/Happy/0337,3
ElegantArt/Angry/0147,0
Contest/Surprise/0206,6
ScholarReport/Angry/0315,0
DailyLife/Sad/0382,5
War/Happy/0233,3
Medicine/Happy/0014,3
Crime/Neutral/0487,4
Argue/Neutral/0186,4
History/Sad/0813,5
Argue/Neutral/0269,4
Contest/Sad/0262,5
Crime/Neutral/0240,4
Business/Disgust/0142,1
Conflict/Sad/0176,5
Conflict/Happy/0148,3
Crime/Neutral/0380,4
Terror/Neutral/0180,4
Speech/Fear/0085,2
DailyLife/Angry/0376,0
History/Fear/0050,2
History/Neutral/0287,4
Contest/Sad/0252,5
Crime/Fear/0092,2
Social/Neutral/0400,4
Contest/Neutral/0565,4
OfficialEvent/Happy/0293,3
DailyLife/Sad/0372,5
Interview/Neutral/0139,4
Social/Angry/0054,0
ScholarReport/Disgust/0032,1
Terror/Angry/0096,0
Terror/Neutral/0340,4
Terror/Angry/0250,0
ElegantArt/Sad/0116,5
Liveshow/Sad/0046,5
Medicine/Neutral/0205,4
History/Angry/0223,0
Speech/Sad/0081,5
Contest/Sad/0209,5
Conflict/Angry/0483,0
Speech/Disgust/0107,1
Business/Surprise/0143,6
Conflict/Angry/0674,0
OfficialEvent/Happy/0270,3
School/Sad/0167,5
Crisis/Sad/0063,5
Talkshow/Happy/0385,3
Speech/Angry/0160,0
ScholarReport/Neutral/0377,4
Argue/Surprise/0086,6
ScholarReport/Sad/0202,5
Argue/Disgust/0081,1
Crisis/Sad/0282,5
Terror/Neutral/0287,4
School/Sad/0223,5
Crisis/Disgust/0045,1
War/Happy/0185,3
Contest/Neutral/0356,4
War/Surprise/0049,6
Crime/Angry/0094,0
Social/Neutral/0252,4
Experiment/Neutral/0256,4
ElegantArt/Disgust/0052,1
Experiment/Happy/0090,3
Contest/Sad/0214,5
Business/Neutral/0503,4
OfficialEvent/Neutral/0122,4
Business/Sad/0067,5
Crime/Angry/0209,0
Interview/Angry/0170,0
OfficialEvent/Angry/0240,0
Conflict/Sad/0373,5
Medicine/Neutral/0159,4
Crisis/Happy/0079,3
Terror/Neutral/0408,4
DailyLife/Surprise/0048,6
History/Neutral/0448,4
Liveshow/Sad/0035,5
Crime/Neutral/0470,4
Talkshow/Angry/0062,0
Crisis/Neutral/0334,4
Action/Neutral/0175,4
History/Angry/0427,0
ScholarReport/Sad/0218,5
Crime/Disgust/0124,1
OfficialEvent/Angry/0327,0
Liveshow/Angry/0052,0
Crisis/Happy/0092,3
Crisis/Surprise/0065,6
Crime/Surprise/0126,6
Business/Surprise/0199,6
ElegantArt/Fear/0014,2
Medicine/Neutral/0150,4
OfficialEvent/Neutral/0373,4
Contest/Neutral/0135,4
ScholarReport/Sad/0149,5
History/Angry/0241,0
Interview/Sad/0124,5
OfficialEvent/Happy/0323,3
Talkshow/Happy/0268,3
ElegantArt/Disgust/0047,1
Experiment/Happy/0058,3
Conflict/Sad/0259,5
Interview/Neutral/0285,4
Talkshow/Neutral/0427,4
Conflict/Neutral/0169,4
School/Angry/0467,0
History/Surprise/0063,6
War/Angry/0324,0
War/Sad/0212,5
Contest/Neutral/0252,4
Terror/Angry/0210,0
Speech/Happy/0092,3
War/Angry/0469,0
ScholarReport/Happy/0280,3
History/Angry/0332,0
Terror/Neutral/0285,4
Terror/Surprise/0042,6
Social/Neutral/0160,4
War/Disgust/0101,1
ScholarReport/Happy/0210,3
Argue/Neutral/0392,4
OfficialEvent/Surprise/0022,6
Conflict/Angry/0434,0
Talkshow/Angry/0232,0
OfficialEvent/Neutral/0221,4
Crime/Surprise/0129,6
Speech/Neutral/0369,4
Business/Angry/0193,0
Action/Angry/0045,0
Speech/Fear/0052,2
History/Happy/0174,3
Speech/Sad/0214,5
Talkshow/Happy/0450,3
ScholarReport/Happy/0322,3
War/Sad/0513,5
DailyLife/Surprise/0082,6
Interview/Neutral/0538,4
Medicine/Sad/0045,5
Crime/Angry/0098,0
Conflict/Sad/0451,5
Interview/Happy/0344,3
School/Surprise/0225,6
DailyLife/Fear/0063,2
Social/Happy/0039,3
School/Neutral/0256,4
War/Sad/0186,5
Speech/Neutral/0247,4
Speech/Surprise/0131,6
Argue/Angry/0643,0
DailyLife/Sad/0197,5
School/Surprise/0065,6
Crisis/Fear/0055,2
Crisis/Sad/0109,5
Argue/Angry/0462,0
OfficialEvent/Angry/0343,0
Crisis/Sad/0206,5
Terror/Angry/0152,0
ElegantArt/Happy/0081,3
Terror/Surprise/0079,6
Talkshow/Surprise/0122,6
Argue/Neutral/0562,4
Crisis/Sad/0266,5
Crisis/Sad/0089,5
Crisis/Happy/0219,3
DailyLife/Angry/0473,0
Argue/Happy/0428,3
Contest/Sad/0400,5
Contest/Disgust/0073,1
Contest/Neutral/0214,4
Conflict/Sad/0097,5
Crisis/Surprise/0086,6
Terror/Fear/0238,2
Speech/Happy/0074,3
History/Sad/0874,5
ScholarReport/Neutral/0138,4
Argue/Happy/0527,3
Contest/Happy/0394,3
Business/Happy/0192,3
Contest/Angry/0151,0
Argue/Neutral/0257,4
Interview/Surprise/0033,6
DailyLife/Sad/0324,5
DailyLife/Happy/0371,3
OfficialEvent/Neutral/0112,4
Contest/Sad/0202,5
School/Sad/0296,5
Liveshow/Happy/0078,3
Talkshow/Fear/0016,2
School/Happy/0040,3
ScholarReport/Surprise/0141,6
Social/Disgust/0114,1
Business/Disgust/0042,1
History/Happy/0181,3
Terror/Neutral/0157,4
DailyLife/Angry/0153,0
Speech/Fear/0025,2
Contest/Surprise/0185,6
Talkshow/Surprise/0183,6
DailyLife/Sad/0297,5
Interview/Neutral/0231,4
History/Neutral/0308,4
Business/Surprise/0193,6
Speech/Angry/0138,0
DailyLife/Happy/0418,3
Interview/Happy/0186,3
ElegantArt/Disgust/0050,1
Business/Sad/0249,5
Terror/Neutral/0379,4
Speech/Fear/0080,2
School/Fear/0085,2
Interview/Sad/0290,5
Argue/Happy/0236,3
DailyLife/Angry/0255,0
Talkshow/Happy/0366,3
ScholarReport/Angry/0252,0
School/Fear/0141,2
War/Angry/0390,0
Interview/Neutral/0148,4
Terror/Surprise/0139,6
Interview/Sad/0079,5
History/Neutral/0415,4
Conflict/Sad/0100,5
Business/Angry/0167,0
Crisis/Fear/0030,2
School/Sad/0146,5
Argue/Neutral/0232,4
ScholarReport/Neutral/0142,4
School/Disgust/0076,1
ScholarReport/Neutral/0444,4
Interview/Angry/0107,0
War/Happy/0186,3
History/Fear/0059,2
War/Disgust/0102,1
Business/Neutral/0340,4
Crisis/Fear/0060,2
History/Sad/0584,5
Argue/Happy/0637,3
Business/Surprise/0159,6
Crime/Disgust/0073,1
Contest/Happy/0247,3
Action/Sad/0063,5
Business/Angry/0099,0
Conflict/Angry/0224,0
Interview/Angry/0083,0
Medicine/Neutral/0154,4
War/Surprise/0140,6
ScholarReport/Neutral/0427,4
Interview/Neutral/0563,4
Crisis/Sad/0167,5
Conflict/Neutral/0422,4
Speech/Sad/0124,5
Contest/Surprise/0187,6
ScholarReport/Angry/0257,0
OfficialEvent/Fear/0016,2
ElegantArt/Surprise/0072,6
Terror/Fear/0295,2
History/Sad/0461,5
Crisis/Angry/0137,0
Contest/Angry/0137,0
Experiment/Angry/0010,0
Argue/Sad/0088,5
ElegantArt/Fear/0032,2
ScholarReport/Angry/0118,0
Action/Angry/0038,0
Speech/Angry/0193,0
DailyLife/Angry/0150,0
Terror/Angry/0138,0
Interview/Neutral/0596,4
OfficialEvent/Angry/0239,0
School/Neutral/0279,4
Argue/Happy/0654,3
Business/Happy/0086,3
Talkshow/Angry/0155,0
Contest/Happy/0272,3
School/Angry/0279,0
Crime/Happy/0060,3
School/Happy/0043,3
Conflict/Neutral/0278,4
ScholarReport/Surprise/0143,6
Speech/Angry/0284,0
History/Sad/0798,5
War/Sad/0280,5
History/Sad/0598,5
ScholarReport/Surprise/0070,6
Speech/Disgust/0065,1
Terror/Neutral/0106,4
OfficialEvent/Neutral/0134,4
School/Angry/0355,0
School/Angry/0126,0
Crime/Disgust/0127,1
Interview/Happy/0239,3
Experiment/Angry/0012,0
War/Angry/0269,0
Crime/Fear/0084,2
Talkshow/Surprise/0042,6
OfficialEvent/Angry/0098,0
OfficialEvent/Happy/0347,3
Talkshow/Happy/0364,3
Interview/Happy/0583,3
Conflict/Neutral/0402,4
Business/Happy/0150,3
Liveshow/Neutral/0188,4
Conflict/Disgust/0224,1
Talkshow/Surprise/0086,6
ElegantArt/Neutral/0076,4
Crime/Sad/0318,5
Interview/Disgust/0083,1
Interview/Happy/0249,3
History/Happy/0150,3
DailyLife/Sad/0268,5
History/Happy/0095,3
Social/Neutral/0175,4
ScholarReport/Sad/0055,5
ScholarReport/Surprise/0108,6
Conflict/Sad/0307,5
War/Happy/0086,3
Talkshow/Neutral/0190,4
Conflict/Sad/0153,5
Action/Happy/0335,3
Terror/Fear/0206,2
Speech/Happy/0221,3
Terror/Angry/0293,0
Speech/Neutral/0409,4
Terror/Angry/0382,0
Terror/Sad/0147,5
Business/Sad/0182,5
Liveshow/Neutral/0324,4
Crime/Happy/0049,3
ElegantArt/Surprise/0068,6
OfficialEvent/Neutral/0151,4
ScholarReport/Angry/0171,0
OfficialEvent/Neutral/0083,4
DailyLife/Neutral/0185,4
War/Sad/0297,5
Talkshow/Disgust/0018,1
Action/Neutral/0120,4
Action/Neutral/0143,4
War/Sad/0535,5
ElegantArt/Surprise/0022,6
DailyLife/Angry/0412,0
War/Disgust/0078,1
DailyLife/Neutral/0293,4
Argue/Happy/0313,3
Crisis/Sad/0155,5
Crime/Neutral/0131,4
ElegantArt/Neutral/0218,4
ElegantArt/Neutral/0166,4
Contest/Sad/0198,5
DailyLife/Sad/0122,5
Speech/Surprise/0101,6
Speech/Neutral/0363,4
Interview/Sad/0271,5
Business/Disgust/0074,1
Experiment/Neutral/0169,4
Talkshow/Happy/0249,3
Contest/Fear/0074,2
Contest/Happy/0395,3
Business/Angry/0196,0
War/Angry/0220,0
OfficialEvent/Sad/0035,5
Business/Happy/0081,3
Speech/Surprise/0110,6
Social/Neutral/0302,4
Conflict/Angry/0490,0
Interview/Neutral/0282,4
Interview/Neutral/0142,4
DailyLife/Angry/0451,0
School/Neutral/0331,4
History/Neutral/0354,4
Social/Neutral/0412,4
History/Sad/0762,5
Crisis/Neutral/0105,4
History/Neutral/0433,4
Experiment/Surprise/0014,6
Terror/Fear/0186,2
Liveshow/Happy/0224,3
Talkshow/Surprise/0129,6
Argue/Neutral/0290,4
Social/Sad/0041,5
History/Happy/0281,3
School/Disgust/0138,1
History/Sad/0811,5
Liveshow/Surprise/0094,6
Argue/Surprise/0122,6
Crisis/Sad/0287,5
Terror/Angry/0333,0
DailyLife/Sad/0494,5
Speech/Neutral/0310,4
Business/Disgust/0055,1
OfficialEvent/Surprise/0046,6
War/Angry/0471,0
Liveshow/Happy/0096,3
Contest/Angry/0051,0
Business/Surprise/0100,6
Conflict/Neutral/0239,4
Contest/Neutral/0200,4
DailyLife/Neutral/0434,4
DailyLife/Disgust/0016,1
Business/Disgust/0162,1
Conflict/Surprise/0211,6
Argue/Neutral/0366,4
Argue/Happy/0695,3
Business/Surprise/0188,6
Crime/Happy/0098,3
History/Happy/0100,3
Crisis/Sad/0219,5
Argue/Angry/0374,0
Interview/Happy/0341,3
Talkshow/Surprise/0078,6
Talkshow/Happy/0209,3
Contest/Neutral/0291,4
DailyLife/Neutral/0318,4
School/Sad/0106,5
OfficialEvent/Angry/0294,0
Social/Sad/0067,5
Speech/Angry/0311,0
Interview/Angry/0218,0
OfficialEvent/Surprise/0071,6
Liveshow/Angry/0073,0
School/Sad/0361,5
Contest/Disgust/0092,1
School/Neutral/0339,4
Talkshow/Surprise/0109,6
Business/Neutral/0286,4
Crime/Fear/0053,2
DailyLife/Happy/0405,3
Speech/Fear/0045,2
School/Neutral/0097,4
Crime/Angry/0148,0
Contest/Neutral/0174,4
Terror/Sad/0188,5
Talkshow/Happy/0463,3
Contest/Surprise/0090,6
Argue/Neutral/0553,4
Terror/Fear/0293,2
Crime/Disgust/0134,1
Terror/Fear/0118,2
Talkshow/Sad/0090,5
Conflict/Surprise/0154,6
Social/Surprise/0051,6
Argue/Neutral/0408,4
DailyLife/Sad/0164,5
Medicine/Angry/0044,0
History/Sad/0722,5
Terror/Neutral/0201,4
School/Disgust/0074,1
DailyLife/Sad/0235,5
War/Sad/0159,5
Argue/Happy/0696,3
DailyLife/Angry/0252,0
Speech/Angry/0182,0
Business/Neutral/0154,4
ElegantArt/Neutral/0115,4
War/Neutral/0238,4
Crime/Sad/0241,5
OfficialEvent/Angry/0215,0
Contest/Surprise/0113,6
War/Happy/0153,3
History/Neutral/0187,4
Crime/Happy/0123,3
Crisis/Happy/0192,3
History/Surprise/0053,6
DailyLife/Neutral/0312,4
History/Sad/0497,5
Action/Happy/0166,3
Experiment/Neutral/0085,4
Crime/Neutral/0521,4
War/Sad/0168,5
Liveshow/Neutral/0374,4
Experiment/Sad/0006,5
Contest/Angry/0057,0
Crisis/Happy/0056,3
War/Happy/0206,3
School/Neutral/0270,4
Argue/Happy/0271,3
Action/Happy/0096,3
History/Fear/0101,2
DailyLife/Happy/0474,3
Social/Happy/0091,3
Talkshow/Neutral/0318,4
Interview/Neutral/0387,4
ElegantArt/Sad/0315,5
Crisis/Neutral/0199,4
Action/Neutral/0183,4
Argue/Fear/0061,2
Conflict/Neutral/0199,4
Experiment/Happy/0117,3
ScholarReport/Happy/0358,3
Argue/Angry/0725,0
Talkshow/Neutral/0374,4
ScholarReport/Sad/0176,5
Argue/Angry/0655,0
Business/Neutral/0375,4
School/Angry/0278,0
ScholarReport/Neutral/0273,4
ScholarReport/Neutral/0251,4
School/Sad/0205,5
Speech/Angry/0129,0
Speech/Happy/0247,3
Crime/Sad/0244,5
Terror/Sad/0350,5
Argue/Disgust/0036,1
Interview/Sad/0144,5
Medicine/Neutral/0148,4
Conflict/Angry/0322,0
Conflict/Sad/0364,5
War/Angry/0395,0
Crime/Fear/0072,2
War/Angry/0435,0
Contest/Sad/0156,5
Argue/Happy/0630,3
Crime/Neutral/0223,4
Talkshow/Angry/0092,0
Crime/Happy/0064,3
Contest/Sad/0307,5
Speech/Happy/0329,3
Experiment/Neutral/0227,4
History/Fear/0108,2
Argue/Neutral/0338,4
War/Angry/0450,0
Contest/Happy/0614,3
Crime/Happy/0084,3
War/Angry/0304,0
ScholarReport/Angry/0320,0
DailyLife/Angry/0229,0
Crime/Sad/0229,5
Argue/Angry/0588,0
DailyLife/Angry/0580,0
Terror/Surprise/0095,6
Social/Angry/0094,0
Conflict/Happy/0149,3
DailyLife/Surprise/0076,6
Speech/Sad/0210,5
Experiment/Neutral/0160,4
Conflict/Disgust/0209,1
DailyLife/Angry/0401,0
History/Neutral/0277,4
Crime/Angry/0245,0
Talkshow/Happy/0251,3
Business/Sad/0216,5
Social/Disgust/0087,1
OfficialEvent/Neutral/0206,4
DailyLife/Sad/0214,5
Interview/Surprise/0091,6
Talkshow/Neutral/0221,4
Business/Sad/0127,5
Interview/Neutral/0481,4
Speech/Happy/0101,3
School/Fear/0049,2
OfficialEvent/Sad/0039,5
Business/Surprise/0111,6
School/Sad/0369,5
History/Surprise/0093,6
OfficialEvent/Happy/0169,3
War/Angry/0496,0
Social/Neutral/0312,4
Interview/Angry/0200,0
Terror/Angry/0094,0
War/Happy/0232,3
Speech/Angry/0267,0
Interview/Neutral/0443,4
Speech/Surprise/0069,6
Terror/Disgust/0045,1
War/Sad/0300,5
Contest/Neutral/0587,4
School/Neutral/0259,4
Terror/Neutral/0259,4
Speech/Happy/0245,3
Talkshow/Neutral/0159,4
Crime/Sad/0311,5
Argue/Happy/0480,3
OfficialEvent/Angry/0077,0
War/Happy/0210,3
Crime/Fear/0050,2
War/Disgust/0035,1
ScholarReport/Sad/0051,5
History/Fear/0171,2
DailyLife/Angry/0419,0
OfficialEvent/Happy/0123,3
DailyLife/Fear/0039,2
ScholarReport/Angry/0254,0
Argue/Neutral/0318,4
ElegantArt/Sad/0092,5
Interview/Neutral/0190,4
Terror/Angry/0298,0
Argue/Happy/0182,3
OfficialEvent/Happy/0333,3
Speech/Angry/0234,0
History/Surprise/0058,6
Terror/Sad/0340,5
Argue/Angry/0687,0
School/Fear/0043,2
Terror/Sad/0133,5
DailyLife/Angry/0233,0
War/Angry/0443,0
Terror/Angry/0192,0
Crime/Happy/0082,3
War/Angry/0432,0
OfficialEvent/Sad/0064,5
Conflict/Angry/0568,0
Social/Happy/0088,3
Interview/Sad/0289,5
Experiment/Neutral/0152,4
DailyLife/Happy/0302,3
Speech/Angry/0316,0
Crisis/Happy/0226,3
Crime/Sad/0107,5
Business/Surprise/0165,6
Crime/Neutral/0361,4
Terror/Fear/0318,2
History/Sad/0490,5
Business/Angry/0174,0
DailyLife/Sad/0454,5
Crime/Angry/0160,0
Talkshow/Happy/0394,3
Experiment/Fear/0018,2
Argue/Neutral/0238,4
Experiment/Neutral/0261,4
Argue/Surprise/0042,6
Interview/Sad/0284,5
War/Surprise/0110,6
Crime/Neutral/0440,4
War/Surprise/0067,6
Conflict/Happy/0108,3
School/Angry/0318,0
Crisis/Happy/0075,3
Contest/Angry/0144,0
ScholarReport/Happy/0421,3
Argue/Angry/0441,0
War/Angry/0246,0
History/Surprise/0066,6
Conflict/Neutral/0108,4
Talkshow/Neutral/0104,4
War/Neutral/0352,4
Action/Happy/0084,3
School/Surprise/0099,6
School/Neutral/0166,4
Social/Angry/0188,0
Crisis/Surprise/0040,6
History/Angry/0434,0
